object_id,ens_oof_proba,target
rovalug_certh_andrann,0.00463252,0
rovalug_certh_andrann,0.00463252,0
rudh_aegas_dirnaith,0.005552654,0
rudh_aegas_dirnaith,0.0047318744,0
saer_baug_faradrim,0.0062178886,0
saer_baug_faradrim,0.005654451,0
salph_firion_harad,0.009251619,0
salph_firion_harad,0.009797674,0
sirion_muil_dirnaith,0.28677094,0
sirion_muil_dirnaith,0.2393884,0
soga_amon_gwael,0.007524204,0
soga_amon_gwael,0.0073182564,0
soga_fervain_thul,0.16720128,0
soga_fervain_thul,0.16415013,0
tamin_drego_mil,0.35767743,0
tamin_drego_mil,0.3771397,0
tang_lalaith_laer,0.0072156694,0
tang_lalaith_laer,0.00784804,0
tavor_aegas_aranarth,0.078610875,0
tavor_aegas_aranarth,0.07449297,0
toll_gorn_lagor,0.031379968,0
toll_gorn_lagor,0.029206749,0
ungol_glamog_bain,0.007334534,0
ungol_glamog_bain,0.007334534,0
yll_Mirion_hud,0.048097014,0
yll_Mirion_hud,0.056051143,0
Dornhoth_anwar_melethron,0.009444457,0
Dornhoth_anwar_melethron,0.0088418145,0
Dornhoth_drafn_celon,0.05890984,0
Dornhoth_drafn_celon,0.09092132,0
Eluwaith_rom_andrann,0.5286805,0
Eluwaith_rom_andrann,0.5286805,0
Ennor_aduial_thavron,0.012610242,0
Ennor_aduial_thavron,0.008149069,0
Gwathuirim_rochir_drafn,0.014668548,0
Gwathuirim_rochir_drafn,0.019012565,0
Ithil_eglan_melethril,0.03777952,0
Ithil_eglan_melethril,0.04560328,0
Mithrim_alae_cund,0.83948433,1
Mithrim_alae_cund,0.45092744,1
Rochirrim_araf_nim,0.003972863,0
Rochirrim_araf_nim,0.0041995775,0
Tawarwaith_melethril_drego,0.20521733,0
Tawarwaith_melethril_drego,0.16620533,0
Tawarwaith_puig_morn,0.59083754,0
Tawarwaith_puig_morn,0.5999693,0
acharn_magol_nadhras,0.12444906,0
acharn_magol_nadhras,0.18097916,0
achas_hal_nana,0.014035365,0
achas_hal_nana,0.019458748,0
adel_nimp_toll,0.19759136,0
adel_nimp_toll,0.19759136,0
aduial_malad_gorn,0.3204074,0
aduial_malad_gorn,0.3136956,0
aear_aiglos_nadhras,0.05777737,0
aear_aiglos_nadhras,0.06497032,0
aear_glamog_rodwen,0.006941375,0
aear_glamog_rodwen,0.0070151705,0
aerlinn_ylf_lagor,0.052386507,0
aerlinn_ylf_lagor,0.051791556,0
ah_gwaun_acharn,0.009276497,0
ah_gwaun_acharn,0.008551615,0
ai_ylf_tamin,0.31595176,0
ai_ylf_tamin,0.1429863,0
aiglos_inias_tachol,0.0039260206,0
aiglos_inias_tachol,0.0038334716,0
aiglos_per_cenedril,0.028712945,0
aiglos_per_cenedril,0.028749252,0
aith_annon_fast,0.6226765,0
aith_annon_fast,0.6226765,0
alae_lathron_aran,0.017825523,0
alae_lathron_aran,0.017307013,0
alph_hud_Eru,0.030136874,0
alph_hud_Eru,0.029893603,0
amarth_riel_tinnu,0.017237892,0
amarth_riel_tinnu,0.020215504,0
amloth_aith_inias,0.057133906,0
amloth_aith_inias,0.058262087,0
andrann_Gonhir_cuil,0.007947237,0
andrann_Gonhir_cuil,0.008290157,0
andrann_hun_cirdan,0.013007983,0
andrann_hun_cirdan,0.01228732,0
angos_maecheneb_heleg,0.008419358,0
angos_maecheneb_heleg,0.007984835,0
aphadrim_harad_aiglos,0.18609744,0
aphadrim_harad_aiglos,0.18609744,0
aran_saew_rodwen,0.64436644,1
aran_saew_rodwen,0.64436644,1
bregedur_rom_rochben,0.86731064,1
bregedur_rom_rochben,0.8621915,1
cabed_hub_merilin,0.47642833,0
cabed_hub_merilin,0.47642833,0
cair_gwael_lorn,0.008122405,0
cair_gwael_lorn,0.008122405,0
callon_alph_nagol,0.036450367,0
callon_alph_nagol,0.029717717,0
cirion_myril_toll,0.020256886,0
cirion_myril_toll,0.019087756,0
cirion_randir_mil,0.08871077,0
cirion_randir_mil,0.08871077,0
cugu_rach_fast,0.04704625,0
cugu_rach_fast,0.17799008,0
cuil_gul_dunadan,0.10295458,0
cuil_gul_dunadan,0.11455155,0
cuin_aear_nestad,0.19967851,0
cuin_aear_nestad,0.19967851,0
cyron_fern_tamin,0.036125418,0
cyron_fern_tamin,0.02511778,0
cyron_lalaith_fern,0.009613415,0
cyron_lalaith_fern,0.009369921,0
drafn_grond_nothrim,0.11514512,0
drafn_grond_nothrim,0.11514512,0
draug_aerlinn_gwend,0.02287573,0
draug_aerlinn_gwend,0.021449944,0
draug_rhun_uir,0.124314964,0
draug_rhun_uir,0.12576012,0
drego_Gonhir_gwaloth,0.004496269,0
drego_Gonhir_gwaloth,0.0041065165,0
drego_rhosc_ithildin,0.0045234016,0
drego_rhosc_ithildin,0.004682994,0
dunedhel_raug_adel,0.07524812,0
dunedhel_raug_adel,0.19631858,0
edlothiad_sammar_ist,0.13467315,0
edlothiad_sammar_ist,0.13540266,0
eglan_raug_salph,0.06919803,0
eglan_raug_salph,0.06919803,0
elu_talraph_amon,0.4425351,0
elu_talraph_amon,0.4375118,0
ennorath_calad_minas,0.0036414461,0
ennorath_calad_minas,0.0038076728,0
fae_forodrim_luin,0.0067235418,0
fae_forodrim_luin,0.0067235418,0
fang_nothrim_heledir,0.5088505,0
fang_nothrim_heledir,0.6692005,0
fast_graw_rusc,0.009984426,0
fast_graw_rusc,0.00861063,0
firiel_eirien_heledh,0.03285261,0
firiel_eirien_heledh,0.034646794,0
firion_heron_rusc,0.0045818826,0
firion_heron_rusc,0.004574794,0
forodrim_lossen_lasguil,0.008959581,0
forodrim_lossen_lasguil,0.008994455,0
forodrim_lost_riel,0.0620472,0
forodrim_lost_riel,0.0620472,0
galad_gwarth_ulug,0.05995223,0
galad_gwarth_ulug,0.05995223,0
galvorn_firion_imloth,0.24924232,0
galvorn_firion_imloth,0.3013184,0
gil_lebed_gli,0.008089169,0
gil_lebed_gli,0.00797464,0
gil_lembas_thor,0.15693207,0
gil_lembas_thor,0.15233172,0
glamor_idhren_lasguil,0.03654511,0
glamor_idhren_lasguil,0.05253689,0
glaur_gaurwaith_nur,0.027084788,0
glaur_gaurwaith_nur,0.025022466,0
gli_haust_lhug,0.011136693,0
gli_haust_lhug,0.010380097,0
gondrath_luithien_cugu,0.8609011,1
gondrath_luithien_cugu,0.87326723,1
graw_bronwe_uan,0.09985647,0
graw_bronwe_uan,0.10000136,0
graw_romru_navaer,0.25845504,0
graw_romru_navaer,0.26538542,0
grond_aran_melethril,0.0073684696,0
grond_aran_melethril,0.0074949674,0
gwador_Sindarin_faun,0.010187485,0
gwador_Sindarin_faun,0.010187485,0
gwael_Mirion_hend,0.029558236,0
gwael_Mirion_hend,0.034601398,0
gwaloth_luith_parf,0.23349683,0
gwaloth_luith_parf,0.19517303,0
gwarth_heleg_thul,0.019660585,0
gwarth_heleg_thul,0.019660585,0
gwaun_ungol_dunedhel,0.08371863,0
gwaun_ungol_dunedhel,0.080147386,0
hador_soga_ah,0.02340639,0
hador_soga_ah,0.024096848,0
heledir_bregedur_law,0.10278953,0
heledir_bregedur_law,0.10278953,0
heleg_raegdan_dagnir,0.03724897,0
heleg_raegdan_dagnir,0.033817142,0
helegnen_glamog_myril,0.0067748474,0
helegnen_glamog_myril,0.0058791516,0
heron_soga_cabed,0.07905528,0
heron_soga_cabed,0.05367163,0
hu_lembas_corch,0.007961295,0
hu_lembas_corch,0.008022407,0
hud_dannas_cuin,0.0046524657,0
hud_dannas_cuin,0.004706738,0
hul_dagnir_ablad,0.018423248,0
hul_dagnir_ablad,0.020936077,0
hul_rochben_lembas,0.0064416723,0
hul_rochben_lembas,0.0075384635,0
hul_uanui_thamas,0.048439834,0
hul_uanui_thamas,0.10269342,0
hun_aegas_tinnu,0.16631842,0
hun_aegas_tinnu,0.20800221,0
imlad_raug_gond,0.014551872,0
imlad_raug_gond,0.015059624,0
imloth_hadhod_adan,0.17541412,0
imloth_hadhod_adan,0.17305548,0
imloth_ithildin_aith,0.0070722876,0
imloth_ithildin_aith,0.0061800275,0
imrad_thamas_hervess,0.012361862,0
imrad_thamas_hervess,0.012312637,0
ist_sador_bregedur,0.0033799221,0
ist_sador_bregedur,0.0033788555,0
ithron_tirith_menel,0.0041268435,0
ithron_tirith_menel,0.0042707426,0
lagor_aduial_Dornhoth,0.04369439,0
lagor_aduial_Dornhoth,0.04369439,0
lain_faradrim_inias,0.07242214,0
lain_faradrim_inias,0.063413866,0
law_ablad_adab,0.0077793365,0
law_ablad_adab,0.0077793365,0
lebdas_gwend_firiel,0.028679844,0
lebdas_gwend_firiel,0.041552413,0
lebdas_saig_rach,0.019826952,0
lebdas_saig_rach,0.019583136,0
lebenedh_Eru_lost,0.005929836,0
lebenedh_Eru_lost,0.005929836,0
lend_dirnaith_ryn,0.2031823,0
lend_dirnaith_ryn,0.20381817,0
lin_cyron_amloth,0.028908465,0
lin_cyron_amloth,0.028513543,0
lobor_gond_lossen,0.019556224,0
lobor_gond_lossen,0.019556224,0
lost_malad_ist,0.7670355,0
lost_malad_ist,0.7670355,0
luith_echad_gil,0.011618886,0
luith_echad_gil,0.009632635,0
lunt_aear_iaun,0.028358245,0
lunt_aear_iaun,0.028358245,0
maecheneb_rhach_morn,0.5969598,0
maecheneb_rhach_morn,0.6098118,0
magor_amdir_glass,0.09545722,0
magor_amdir_glass,0.09131947,0
malad_cabor_Sindarin,0.61941355,1
malad_cabor_Sindarin,0.6351406,1
menel_uanui_cae,0.0078084865,0
menel_uanui_cae,0.008227319,0
midh_raef_haust,0.00414652,0
midh_raef_haust,0.00414652,0
minai_callon_rusc,0.047212344,0
minai_callon_rusc,0.040548228,0
mir_aglareb_Eluwaith,0.6436938,1
mir_aglareb_Eluwaith,0.38283443,1
mithril_aderthad_gilgalad,0.012222742,0
mithril_aderthad_gilgalad,0.010503232,0
mithril_dam_agarwaen,0.15622821,0
mithril_dam_agarwaen,0.26105958,0
morgul_fae_glass,0.0043139574,0
morgul_fae_glass,0.004845962,0
muil_baug_Dornhoth,0.047224622,0
muil_baug_Dornhoth,0.04726678,0
mund_grond_amarth,0.47321278,0
mund_grond_amarth,0.51813835,0
naer_emel_nidh,0.011240668,0
naer_emel_nidh,0.0112163,0
nagol_paich_Eluwaith,0.007390336,0
nagol_paich_Eluwaith,0.007390336,0
narthan_lacha_iaun,0.0074936175,0
narthan_lacha_iaun,0.0073313545,0
nell_tinuviel_adel,0.09527603,1
nell_tinuviel_adel,0.09600623,1
nidh_lembas_imloth,0.013246043,0
nidh_lembas_imloth,0.012706895,0
nimbrethil_annon_raug,0.008460565,0
nimbrethil_annon_raug,0.009529078,0
nothrim_forodrim_raef,0.07343145,0
nothrim_forodrim_raef,0.06611217,0
onodrim_archam_thor,0.096671626,0
onodrim_archam_thor,0.08376931,0
panas_midh_cuin,0.065105736,0
panas_midh_cuin,0.06512568,0
pendrath_Rochirrim_perian,0.05398679,0
pendrath_Rochirrim_perian,0.054047298,0
pendrath_calad_magol,0.21365978,0
pendrath_calad_magol,0.28412527,0
pendrath_gond_faen,0.16684893,0
pendrath_gond_faen,0.15071842,0
pennas_haeron_gwael,0.15277436,0
pennas_haeron_gwael,0.19718166,0
puig_mereth_badhor,0.012321688,0
puig_mereth_badhor,0.011895698,0
riel_helegnen_achad,0.021822378,0
riel_helegnen_achad,0.021822378,0
ris_tobas_parf,0.012197506,0
ris_tobas_parf,0.013853458,0
rist_galas_angos,0.0043922593,0
rist_galas_angos,0.0044331835,0
rodwen_randir_aerlinn,0.045527935,0
rodwen_randir_aerlinn,0.044963367,0
saig_ang_edlothiad,0.5441295,0
saig_ang_edlothiad,0.46535307,0
saig_lam_callon,0.6740087,0
saig_lam_callon,0.6755979,0
salab_pess_galvorn,0.015076469,0
salab_pess_galvorn,0.015752068,0
salph_fern_tamin,0.031189585,0
salph_fern_tamin,0.035179008,0
sirion_nim_rom,0.2952025,0
sirion_nim_rom,0.36942995,0
sogannen_rhun_lavan,0.054559387,0
sogannen_rhun_lavan,0.06763214,0
talraph_Ithil_caras,0.367242,0
talraph_Ithil_caras,0.38386282,0
tang_hu_soga,0.050847314,0
tang_hu_soga,0.055586115,0
tang_uanui_malad,0.14991623,0
tang_uanui_malad,0.14800154,0
tann_braig_melethron,0.010977258,0
tann_braig_melethron,0.012107139,0
tathar_tinnu_eryn,0.02765273,0
tathar_tinnu_eryn,0.025314692,0
tegilbor_Mithrim_myril,0.011332672,0
tegilbor_Mithrim_myril,0.009776855,0
thangail_galadh_rodwen,0.9245975,1
thangail_galadh_rodwen,0.93002987,1
thavron_rodwen_melethril,0.05808276,0
thavron_rodwen_melethril,0.05808276,0
thul_ungol_glamog,0.072794735,0
thul_ungol_glamog,0.08416208,0
tinuviel_min_riel,0.6946139,0
tinuviel_min_riel,0.74939513,0
tirith_aes_uir,0.0762602,0
tirith_aes_uir,0.07664736,0
toll_saew_mil,0.028581707,0
toll_saew_mil,0.028581707,0
uanui_mindon_per,0.009238738,0
uanui_mindon_per,0.009238738,0
ungol_iar_law,0.059378956,0
ungol_iar_law,0.05997373,0
ylf_meldir_amloth,0.06110742,1
ylf_meldir_amloth,0.06110742,1
Dornhoth_archam_grond,0.017867645,0
Dornhoth_archam_grond,0.01793179,0
Dornhoth_pennas_emel,0.009098389,0
Dornhoth_pennas_emel,0.009296384,0
Druadan_tavor_fae,0.04798445,0
Druadan_tavor_fae,0.048721626,0
Ennor_Tawarwaith_paich,0.1603195,0
Ennor_Tawarwaith_paich,0.12349064,0
Ithil_fuin_salph,0.01842991,0
Ithil_fuin_salph,0.01842991,0
Mirion_gwathui_thor,0.005437319,0
Mirion_gwathui_thor,0.005401199,0
Tawarwaith_raegdan_nost,0.010614635,0
Tawarwaith_raegdan_nost,0.010238434,0
ablad_puig_manadh,0.043946117,0
ablad_puig_manadh,0.04973395,0
achad_corch_nothrim,0.37524435,0
achad_corch_nothrim,0.40589654,0
adab_rochben_lathron,0.011410333,0
adab_rochben_lathron,0.009986103,0
adar_glass_cenedril,0.1438907,0
adar_glass_cenedril,0.16664606,0
adar_lam_rist,0.01578973,0
adar_lam_rist,0.014908388,0
agar_Tawarwaith_Sindarin,0.009267571,0
agar_Tawarwaith_Sindarin,0.009267571,0
aglareb_angos_sador,0.46840918,0
aglareb_angos_sador,0.4630453,0
agor_aes_laes,0.008582961,0
agor_aes_laes,0.00888019,0
ah_imrad_ai,0.7255865,0
ah_imrad_ai,0.651794,0
ah_ungol_nath,0.012225471,0
ah_ungol_nath,0.010320336,0
ai_limlug_ninglor,0.0070153205,0
ai_limlug_ninglor,0.0070153205,0
aiglos_aeglir_ryn,0.036242098,0
aiglos_aeglir_ryn,0.036365077,0
aith_certh_midh,0.005269121,0
aith_certh_midh,0.0054054116,0
alagos_nadhras_iar,0.056117766,0
alagos_nadhras_iar,0.056117766,0
amath_haust_eilian,0.0077751316,0
amath_haust_eilian,0.00771578,0
amloth_uruk_cuin,0.011224141,0
amloth_uruk_cuin,0.011224141,0
anann_per_pess,0.025385084,0
anann_per_pess,0.025385084,0
angos_achad_hu,0.14436829,0
angos_achad_hu,0.1233097,0
ank_sammar_rudh,0.12772146,0
ank_sammar_rudh,0.12611073,0
annon_bragol_heledir,0.828033,0
annon_bragol_heledir,0.7634665,0
aran_hand_in,0.018243624,0
aran_hand_in,0.018111156,0
aras_riel_heleg,0.011620142,0
aras_riel_heleg,0.011519714,0
badhor_Sindarin_laer,0.007450663,0
badhor_Sindarin_laer,0.007450663,0
baneth_thurin_meldir,0.7976479,1
baneth_thurin_meldir,0.8047314,1
barad_cirion_haust,0.036477588,0
barad_cirion_haust,0.038281042,0
cae_gador_gli,0.31252804,0
cae_gador_gli,0.31252804,0
calad_aranarth_pent,0.16900091,0
calad_aranarth_pent,0.15228283,0
callon_cuil_Druadan,0.09820496,0
callon_cuil_Druadan,0.090045,0
caras_aduial_laes,0.038912646,0
caras_aduial_laes,0.039327845,0
celeb_tegilbor_min,0.007804282,0
celeb_tegilbor_min,0.007884865,0
cirdan_glamog_glae,0.17703152,0
cirdan_glamog_glae,0.11351893,0
corf_law_lang,0.112417564,0
corf_law_lang,0.1191701,0
cuil_cae_dunedhel,0.007960287,0
cuil_cae_dunedhel,0.007607996,0
edlothiad_eglan_lang,0.071426585,0
edlothiad_eglan_lang,0.07452759,0
eglan_lebdas_haradrim,0.024260923,0
eglan_lebdas_haradrim,0.023576245,0
ennorath_lalaith_bragol,0.041247424,0
ennorath_lalaith_bragol,0.050207496,0
espalass_fuin_mereth,0.28098142,0
espalass_fuin_mereth,0.28098142,0
faen_andrann_certh,0.08527752,0
faen_andrann_certh,0.08573573,0
faradrim_rust_vin,0.02766824,0
faradrim_rust_vin,0.02766824,0
faun_dunedhel_puig,0.69083005,0
faun_dunedhel_puig,0.77498233,0
faun_gellui_saelor,0.012026659,0
faun_gellui_saelor,0.00989748,0
fervain_badhor_neledh,0.021676706,0
fervain_badhor_neledh,0.025809335,0
firiel_corf_annon,0.5227305,0
firiel_corf_annon,0.5911076,0
firion_loss_romru,0.0073437667,0
firion_loss_romru,0.0073880497,0
galad_morn_rhovan,0.054041486,0
galad_morn_rhovan,0.061932728,0
galad_sammar_amloth,0.07030455,0
galad_sammar_amloth,0.11252532,0
galadh_gaw_imloth,0.013707096,0
galadh_gaw_imloth,0.013194151,0
galadh_gorn_rusc,0.0073471754,0
galadh_gorn_rusc,0.007957159,0
galvorn_uanui_merilin,0.02227226,0
galvorn_uanui_merilin,0.019648295,0
gas_grond_manadh,0.031263947,0
gas_grond_manadh,0.028201867,0
gath_eglan_baneth,0.7993847,0
gath_eglan_baneth,0.7264051,0
gath_talraph_iaun,0.8433164,1
gath_talraph_iaun,0.8599462,1
gaw_aphadrim_melethron,0.0938288,0
gaw_aphadrim_melethron,0.099711925,0
gellui_aes_nur,0.17278598,0
gellui_aes_nur,0.15160029,0
glandagol_Sindarin_magor,0.014001592,0
glandagol_Sindarin_magor,0.014128319,0
glandagol_puig_curunir,0.009946068,0
glandagol_puig_curunir,0.010132874,0
glandagol_riel_drego,0.05846579,0
glandagol_riel_drego,0.06242231,0
gobennas_gondrath_imloth,0.020415077,0
gobennas_gondrath_imloth,0.02099765,0
gorn_tathar_nadhras,0.006264792,0
gorn_tathar_nadhras,0.0062325643,0
graw_randir_gaurwaith,0.005788741,0
graw_randir_gaurwaith,0.0058318013,0
grond_lagor_yll,0.10270471,0
grond_lagor_yll,0.10270471,0
grond_rhosc_gwarth,0.009071014,0
grond_rhosc_gwarth,0.008619957,0
gwachaedir_aegas_bregedur,0.01365635,0
gwachaedir_aegas_bregedur,0.01346813,0
gwael_cae_heledir,0.07059808,0
gwael_cae_heledir,0.070316546,0
gwanur_rudh_ang,0.36866036,0
gwanur_rudh_ang,0.28579736,0
gwend_nim_draug,0.35464454,0
gwend_nim_draug,0.3912915,0
gwilwileth_midh_minuial,0.11271952,0
gwilwileth_midh_minuial,0.1313396,0
hadhod_celon_hub,0.0022174467,0
hadhod_celon_hub,0.0020024667,0
haeron_thul_nothrim,0.07665442,0
haeron_thul_nothrim,0.07098862,0
hal_glamog_uruk,0.0076377094,0
hal_glamog_uruk,0.006681919,0
harad_amath_cenedril,0.0033646317,0
harad_amath_cenedril,0.003363077,0
harad_mil_amlug,0.031666186,0
harad_mil_amlug,0.03298276,0
haradrim_dol_lasguil,0.058401454,0
haradrim_dol_lasguil,0.061121054,0
haudh_imloth_alph,0.0068265707,0
haudh_imloth_alph,0.0067629497,0
heledir_ist_anann,0.004802455,0
heledir_ist_anann,0.0048112352,0
honeg_merilin_midh,0.030255212,0
honeg_merilin_midh,0.038887694,0
hun_hervess_randir,0.0045283237,0
hun_hervess_randir,0.004857105,0
imrad_lavan_forodrim,0.0061800326,0
imrad_lavan_forodrim,0.005919686,0
in_suil_firen,0.004742353,0
in_suil_firen,0.004742353,0
ingem_noroth_imloth,0.09369319,0
ingem_noroth_imloth,0.07414111,0
ithron_navaer_soga,0.010118644,0
ithron_navaer_soga,0.00977427,0
lacha_drego_thul,0.014148303,0
lacha_drego_thul,0.018978268,0
laer_talraph_mil,0.008491464,0
laer_talraph_mil,0.008491464,0
law_faun_sogannen,0.02655322,0
law_faun_sogannen,0.026692616,0
lebdas_daen_duin,0.23033553,0
lebdas_daen_duin,0.23033553,0
lembas_perian_aeruil,0.005294517,0
lembas_perian_aeruil,0.004781827,0
lembas_saew_ist,0.021701239,0
lembas_saew_ist,0.028375715,0
lend_nana_mindon,0.021406427,0
lend_nana_mindon,0.026084779,0
limlug_nestad_erchion,0.0045848847,0
limlug_nestad_erchion,0.0049394253,0
lin_gwaloth_hu,0.21024641,1
lin_gwaloth_hu,0.21024641,1
lobor_saer_limlug,0.014131981,0
lobor_saer_limlug,0.014131981,0
lorn_ithron_bain,0.0053585344,0
lorn_ithron_bain,0.0055398517,0
lossen_drafn_aran,0.08533105,0
lossen_drafn_aran,0.084808454,0
lost_curunir_noroth,0.63805676,0
lost_curunir_noroth,0.6670417,0
lost_emel_elvellon,0.2925752,0
lost_emel_elvellon,0.2925752,0
malad_aderthad_gil,0.45389065,0
malad_aderthad_gil,0.39964795,0
melethril_maecheneb_gador,0.17336394,0
melethril_maecheneb_gador,0.16326761,0
melethron_hu_nimbrethil,0.1265658,0
melethron_hu_nimbrethil,0.1265658,0
mereth_romru_mir,0.0050863875,0
mereth_romru_mir,0.0046247863,0
meril_eglan_guldur,0.012503418,0
meril_eglan_guldur,0.0107992925,0
merilin_min_iphant,0.22552474,0
merilin_min_iphant,0.20199926,0
midh_thangail_rist,0.13313629,0
midh_thangail_rist,0.14230348,0
mil_guldur_gaw,0.00877258,0
mil_guldur_gaw,0.008610066,0
mil_ryn_tang,0.0077243187,0
mil_ryn_tang,0.0072081736,0
mindon_gwador_raegdan,0.077267714,0
mindon_gwador_raegdan,0.07590923,0
morgul_espalass_lacha,0.09567622,0
morgul_espalass_lacha,0.082811445,0
muil_thamas_nell,0.071570404,0
muil_thamas_nell,0.066014275,0
muinthel_tann_amath,0.021918384,0
muinthel_tann_amath,0.021096341,0
myril_drego_amath,0.24521752,0
myril_drego_amath,0.18506701,0
narthan_gli_law,0.20819953,0
narthan_gli_law,0.19935356,0
navaer_neledh_Ithil,0.013482665,0
navaer_neledh_Ithil,0.010669496,0
nell_galas_rhun,0.07604675,0
nell_galas_rhun,0.07930162,0
nell_navaer_minas,0.14047776,0
nell_navaer_minas,0.20728868,0
nidh_ist_nestad,0.006434492,0
nidh_ist_nestad,0.006434492,0
nidh_nim_firen,0.021689642,0
nidh_nim_firen,0.023868406,0
ninglor_lavan_menel,0.05781005,0
ninglor_lavan_menel,0.045977134,0
nothrim_iphant_tegilbor,0.57927,0
nothrim_iphant_tegilbor,0.4899256,0
nur_nath_gorn,0.006016132,0
nur_nath_gorn,0.007303234,0
parf_ingem_iphant,0.03662945,0
parf_ingem_iphant,0.029142655,0
peredhel_luithien_rusc,0.008852161,0
peredhel_luithien_rusc,0.008593309,0
pilin_rust_glae,0.006679387,0
pilin_rust_glae,0.007306211,0
rach_Ennor_sador,0.014438849,0
rach_Ennor_sador,0.014029835,0
raegdan_nell_Mithrim,0.07103547,0
raegdan_nell_Mithrim,0.07511438,0
raug_nimbrethil_peredhel,0.010542487,0
raug_nimbrethil_peredhel,0.009349061,0
rhach_lobor_nidh,0.16701,0
rhach_lobor_nidh,0.11381961,0
rhosc_galadhrim_rhovan,0.34972376,1
rhosc_galadhrim_rhovan,0.34972376,1
rhosc_lain_parf,0.0038329698,0
rhosc_lain_parf,0.0039700763,0
rist_pethron_ris,0.12942332,0
rist_pethron_ris,0.12295846,0
rodwen_harad_adar,0.0076204194,0
rodwen_harad_adar,0.0061160824,0
rodwen_tinnu_mund,0.11498874,0
rodwen_tinnu_mund,0.13128074,0
rom_maecheneb_lacha,0.9147551,1
rom_maecheneb_lacha,0.90411454,1
romru_grond_ninglor,0.0043563317,0
romru_grond_ninglor,0.0043618823,0
rovalug_aranarth_draug,0.011677051,0
rovalug_aranarth_draug,0.011422382,0
rovalug_iar_espalass,0.0022724434,0
rovalug_iar_espalass,0.002142537,0
rudh_imrath_meril,0.19121794,0
rudh_imrath_meril,0.12202809,0
ruith_amon_yll,0.05258448,0
ruith_amon_yll,0.05245973,0
ruith_drafn_certh,0.04969851,0
ruith_drafn_certh,0.047031734,0
rust_eredh_magor,0.017724575,0
rust_eredh_magor,0.018399782,0
sador_eryn_rochben,0.030423282,0
sador_eryn_rochben,0.030423282,0
saew_rovalug_badhor,0.05773824,0
saew_rovalug_badhor,0.073371366,0
tachol_anwar_mindon,0.8339535,1
tachol_anwar_mindon,0.83388954,1
tachol_lembas_iaun,0.635729,0
tachol_lembas_iaun,0.6761681,0
talraph_midh_nimbrethil,0.1585865,0
talraph_midh_nimbrethil,0.1990294,0
talraph_minas_Mirion,0.0446847,0
talraph_minas_Mirion,0.047009055,0
tathar_lavan_maen,0.012118941,0
tathar_lavan_maen,0.01210535,0
tavor_lembas_sogannen,0.60032046,0
tavor_lembas_sogannen,0.5575672,0
tegilbor_thamas_thangail,0.00593546,0
tegilbor_thamas_thangail,0.005328063,0
thamas_rodwen_glandagol,0.016808853,0
thamas_rodwen_glandagol,0.023451742,0
thangail_raegdan_Gonhir,0.012993509,0
thangail_raegdan_Gonhir,0.012041634,0
thavron_curunir_nell,0.008615483,0
thavron_curunir_nell,0.0076777344,0
thul_bronwe_dunedhel,0.023005165,0
thul_bronwe_dunedhel,0.026541572,0
thul_dunedhel_acharn,0.05321535,0
thul_dunedhel_acharn,0.042970218,0
tirith_raef_meril,0.11100538,0
tirith_raef_meril,0.11347743,0
ulug_talraph_manadh,0.034519177,0
ulug_talraph_manadh,0.034243118,0
uruk_eglan_imrad,0.011432333,0
uruk_eglan_imrad,0.010352478,0
uruk_ira_honeg,0.1865728,0
uruk_ira_honeg,0.18614207,0
vin_araf_gwador,0.15071478,0
vin_araf_gwador,0.16266814,0
yll_rusc_cabor,0.014988353,0
yll_rusc_cabor,0.017190183,0
Dornhoth_certh_iaun,0.020050745,0
Dornhoth_certh_iaun,0.01306355,0
Elrim_nana_dagnir,0.004935672,0
Elrim_nana_dagnir,0.004142033,0
Mirion_saer_curunir,0.095208764,0
Mirion_saer_curunir,0.05024313,0
Sindarin_cund_amloth,0.010684716,0
Sindarin_cund_amloth,0.010014467,0
ablad_maen_aranarth,0.22736454,0
ablad_maen_aranarth,0.22736454,0
achad_minas_adan,0.024538744,0
achad_minas_adan,0.024486978,0
achad_thamas_hend,0.36410782,0
achad_thamas_hend,0.36410782,0
achas_lavan_saig,0.39723223,0
achas_lavan_saig,0.48817232,0
aderthad_cair_agar,0.053368047,0
aderthad_cair_agar,0.054214556,0
aear_salab_cuin,0.00781617,0
aear_salab_cuin,0.007929249,0
aeruil_tavor_ogol,0.03354218,0
aeruil_tavor_ogol,0.03349791,0
agarwaen_galadh_galadhrim,0.01683645,0
agarwaen_galadh_galadhrim,0.01683645,0
agor_glass_glamog,0.07550957,0
agor_glass_glamog,0.07166238,0
agor_gondrath_pent,0.006146936,0
agor_gondrath_pent,0.0040174075,0
ah_rom_firion,0.010969189,0
ah_rom_firion,0.014195078,0
ah_sammar_nost,0.3091408,0
ah_sammar_nost,0.36996114,0
aiglos_bass_yll,0.00852718,0
aiglos_bass_yll,0.007302097,0
amarth_min_thamas,0.04865221,0
amarth_min_thamas,0.028997794,0
amath_ylf_glamog,0.3030358,0
amath_ylf_glamog,0.27932784,0
andrann_luithien_Ennor,0.40833345,0
andrann_luithien_Ennor,0.40833345,0
archam_roch_faradrim,0.006825493,0
archam_roch_faradrim,0.0065537686,0
badhor_rist_maecheneb,0.005094173,0
badhor_rist_maecheneb,0.005093999,0
bain_gwaloth_navaer,0.01000991,0
