object_id,g__n_obs,i__n_obs,r__n_obs,u__n_obs,y__n_obs,z__n_obs,g__flux_mean,i__flux_mean,r__flux_mean,u__flux_mean,y__flux_mean,z__flux_mean,g__flux_std,i__flux_std,r__flux_std,u__flux_std,y__flux_std,z__flux_std,g__min_flux,i__min_flux,r__min_flux,u__min_flux,y__min_flux,z__min_flux,g__max_flux,i__max_flux,r__max_flux,u__max_flux,y__max_flux,z__max_flux,g__amp,i__amp,r__amp,u__amp,y__amp,z__amp,g__snr_mean,i__snr_mean,r__snr_mean,u__snr_mean,y__snr_mean,z__snr_mean,g__frac_snr_gt3,i__frac_snr_gt3,r__frac_snr_gt3,u__frac_snr_gt3,y__frac_snr_gt3,z__frac_snr_gt3,g__frac_snr_gt5,i__frac_snr_gt5,r__frac_snr_gt5,u__frac_snr_gt5,y__frac_snr_gt5,z__frac_snr_gt5,g__time_span,i__time_span,r__time_span,u__time_span,y__time_span,z__time_span
raef_Mirion_lebed,18.0,45.0,38.0,15.0,21.0,47.0,0.18511507281175762,0.42963716827550175,0.5175241714996487,0.6324919984755935,-0.22612732977507988,0.6711963983846189,0.4216237338949444,0.8364170429393945,1.0252802442226543,1.3998113114493729,1.0667150602449331,1.0034593131322536,-0.29243168448926554,-0.4994199037063178,-0.35557352513676127,-0.6599964652984686,-2.6669996972859584,-0.7563348633451307,1.7845606554545843,3.6206656273460065,4.129015977754817,4.4984355560990315,1.424299045097306,3.656449666784202,2.0769923399438497,4.120085531052324,4.484589502891579,5.1584320213975,4.091298742383264,4.412784530129333,1.5247361414721645,1.7168764564998396,3.3662620436328785,2.3116512902873327,0.715241133733122,1.2418139152201226,0.05555555555555555,0.13333333333333333,0.21052631578947367,0.13333333333333333,0.0,0.10638297872340426,0.05555555555555555,0.08888888888888889,0.13157894736842105,0.13333333333333333,0.0,0.0425531914893617,2123.751799999998,2432.436800000003,2138.568800000001,2123.751799999998,2417.619899999998,2274.390099999997
randir_dam_ennorath,15.0,25.0,29.0,8.0,19.0,29.0,0.37324414903168246,0.5965318383503686,0.5843756799583312,0.2467805201114993,1.1263301982728846,0.875497183472323,0.744282276955018,1.1279657453415721,1.1732480369609182,0.5991651613314622,2.445969662660575,1.647344861805593,-0.48908015908784225,-0.5172512656140097,-0.49203504067629333,-0.5872016315750516,-3.7928380509689767,-0.8000769390046106,2.5061083005753755,3.4571103268948793,3.9069685793528435,1.419540768079431,6.16264814789302,4.764059178912557,2.995188459663218,3.974361592508889,4.399003620029137,2.0067423996544824,9.955486198861998,5.564136117917168,4.412848770574314,2.2034525634417172,4.197493972615333,1.2727203414388442,1.955508590188878,2.1575108096276274,0.26666666666666666,0.24,0.3448275862068966,0.125,0.15789473684210525,0.27586206896551724,0.13333333333333333,0.16,0.20689655172413793,0.0,0.05263157894736842,0.10344827586206896,1236.3104999999996,1632.038999999997,1522.8726000000024,1449.1852,1263.6020999999964,1621.1222999999954
rhosc_minai_hend,12.0,34.0,38.0,12.0,23.0,33.0,0.5481323413465634,1.9139577043828118,1.0197879768590972,0.4523034107097554,1.9577862641968793,2.0766495129659925,0.8563174156427379,1.0948958589203555,1.2507750766545227,0.40807786959487957,2.2531037739824598,1.5202691557652555,-1.130179846431562,-0.3605468366021717,-1.960148400938408,-0.27697187146848534,-4.626225661308703,-1.164837983172912,1.7319201198756224,4.442145774983301,3.094391461945283,1.110419692484191,4.552503012065074,5.3827848754858945,2.862099966307184,4.8026926115854724,5.054539862883691,1.3873915639526762,9.178728673373776,6.547622858658807,8.296840920884138,8.160804483701988,9.743563530580262,1.6827332567101962,2.5726063269618287,5.281494337549755,0.75,0.8235294117647058,0.7894736842105263,0.25,0.2608695652173913,0.6666666666666666,0.5,0.6470588235294118,0.5263157894736842,0.0,0.043478260869565216,0.45454545454545453,2574.615700000002,2521.408900000002,2873.1645999999964,2654.4257999999973,2559.8361000000004,2559.8361000000004
rhosc_noroth_bragol,15.0,38.0,34.0,10.0,21.0,26.0,0.2684344977638319,0.49622693009408225,0.5181503943875858,0.8921251712045759,0.5871979818819971,0.3817357545625892,0.7785373089619424,0.6063962747990377,0.628755403535434,0.9410723975358288,1.4609090568858856,0.7967860385666802,-0.8478403824543371,-0.6200827259788867,-0.565671660958814,-0.7698986613253004,-1.856222210255008,-2.1358164080469146,1.7688949547455233,1.8273489912055219,1.6649197089450636,2.4577138598391497,3.3291546873567235,1.5183475916494877,2.6167353371998603,2.4474317171844087,2.2305913699038777,3.22761252116445,5.185376897611731,3.6541639996964026,4.36222129768924,2.1286504563431974,3.41392439397784,2.7523453678457863,0.7831576006419289,1.196965506544489,0.4666666666666667,0.2631578947368421,0.4117647058823529,0.4,0.0,0.0,0.26666666666666666,0.02631578947368421,0.3235294117647059,0.1,0.0,0.0,2249.1200000000026,2955.7285000000047,2988.8038000000015,2519.7360000000044,2258.1405000000013,2904.612199999996
rhun_fang_tavor,13.0,40.0,41.0,15.0,21.0,33.0,0.18787053528396755,0.8141250716342927,0.265013403621521,0.21174488549267909,0.24420389564164785,0.6726496062181823,0.48783419397165534,1.5568194229688084,0.9785965710067123,0.5111570067942409,1.1234233505439002,1.3807417171885765,-0.1945906260108704,-0.625546199656451,-0.37776442423905976,-0.3670173157934488,-1.9416458857762815,-0.9626202932868242,1.8144913831846121,5.309474310164429,5.848957361074293,1.4479367077208092,2.1143422335373083,4.594682567376845,2.0090820091954824,5.93502050982088,6.2267217853133525,1.814954023514258,4.055988119313589,5.557302860663669,2.2801680630446723,3.214788618104378,2.3578976061844723,0.9736110532413992,0.9388374834259939,1.730380454701688,0.07692307692307693,0.2,0.1951219512195122,0.06666666666666667,0.0,0.15151515151515152,0.07692307692307693,0.15,0.07317073170731707,0.0,0.0,0.06060606060606061,1998.7539000000033,2035.6873999999953,1998.7539000000033,1772.8078000000023,1979.2008999999962,1974.8557999999975
rom_raef_lavan,14.0,18.0,30.0,10.0,18.0,19.0,0.3108260734750912,-0.026941226643316035,0.06132197102353586,0.2190818549186219,-0.03589133557216068,-0.014560167157108962,0.4743845810464265,0.9472459414677439,0.8129979313147826,0.4060332291517774,1.924943961311082,1.0694087712223117,-0.4903476935350781,-1.8480690117590552,-1.3615453242359412,-0.4609831126640541,-4.682134334328427,-2.1053568979164408,0.996796880767377,1.5805259981010389,1.4904359703885193,0.7099412849634286,3.666583252899469,1.916865023474037,1.4871445743024552,3.428595009860094,2.8519812946244603,1.1709243976274828,8.348717587227895,4.022221921390478,4.165088331530241,2.607993310317634,3.894454774031653,1.2175423616732073,1.131660794045113,2.0457920726872456,0.5714285714285714,0.3333333333333333,0.5,0.0,0.05555555555555555,0.15789473684210525,0.42857142857142855,0.2222222222222222,0.3333333333333333,0.0,0.0,0.05263157894736842,1887.6159000000043,1852.9808000000048,1918.7876000000033,1915.324099999998,1801.0279999999984,1911.8604999999952
ruith_cuil_fast,12.0,38.0,40.0,13.0,22.0,30.0,0.07333401604080073,0.3772994131071677,0.22375168702611847,0.11446796474575323,0.5293147825862324,0.22501020514357623,0.5074749025273814,1.4026431574850506,1.1194322074739311,0.4327550641228641,2.103979977852381,1.5108678290501039,-0.34835112818943004,-1.387148761914096,-1.42870689755577,-0.4681145248528469,-3.478546723398406,-1.6084353757657595,1.4149784849361189,3.1127781095744806,3.036052215617925,1.1447165973800457,4.912160105231887,3.599029639521187,1.763329613125549,4.499926871488577,4.464759113173695,1.6128311222328926,8.390706828630293,5.207465015286946,3.3245696747721385,4.0492554990480985,4.300241586820108,0.8206118028248047,1.3778710666215148,2.3279833794849734,0.5833333333333334,0.6052631578947368,0.6,0.0,0.13636363636363635,0.23333333333333334,0.16666666666666666,0.3157894736842105,0.325,0.0,0.0,0.1,1861.7972000000009,2139.2324999999983,2146.110999999997,2031.4683000000005,1971.8541999999943,2136.939599999998
rust_hador_parf,13.0,41.0,35.0,9.0,22.0,36.0,0.30297323141626353,0.3909463135691924,0.11356040613307355,-0.014171652240216017,-0.019028225345357672,0.6425554700661501,0.84390467422413,1.5310843690111366,0.6233883069314937,0.618649433401068,1.6422852457989867,1.6673625935526089,-0.220983994858052,-0.8261741619086599,-0.8772172136831476,-0.8494614650472453,-2.85366235060384,-1.3995593733170688,3.153109484851327,7.348355676322187,2.469941911354741,1.1545762744485903,3.4633023257418984,6.136084792819144,3.3740934797093787,8.174529838230848,3.3471591250378885,2.0040377394958355,6.316964676345739,7.535644166136213,2.7295292742755857,2.8981218258728405,2.0521034829784317,1.4212834200496092,1.3568935287574453,2.1781724928972093,0.07692307692307693,0.12195121951219512,0.14285714285714285,0.0,0.13636363636363635,0.1388888888888889,0.07692307692307693,0.0975609756097561,0.05714285714285714,0.0,0.0,0.1111111111111111,1565.5136999999959,1992.9012999999977,1896.0896999999968,1768.5818,1532.456100000003,2094.435400000002
ryn_thamas_imrath,19.0,43.0,42.0,14.0,22.0,42.0,0.493270726382916,0.517238036720176,0.4463378877847311,0.17176723633104035,0.19142196900218425,0.33006574439325725,0.571463545303602,0.6475534069476547,0.7884182347809062,0.7631899912070607,1.5239512999461189,0.8402616319557512,-0.31668503552905614,-0.6915944408318733,-1.91829047935094,-1.2545567377443094,-3.9933916998080994,-1.0781131911564905,1.472784686210094,2.1953653716119996,1.8457606080059106,1.4701701578809643,3.5519222677172344,2.5675664174551214,1.7894697217391502,2.886959812443873,3.764051087356851,2.724726895625274,7.545313967525334,3.645679608611612,4.259478034144603,2.025191499283883,3.5617910503136376,1.1933999484901594,0.7773229755559492,1.0635672194288834,0.6842105263157895,0.3023255813953488,0.5714285714285714,0.07142857142857142,0.0,0.023809523809523808,0.3684210526315789,0.06976744186046512,0.30952380952380953,0.0,0.0,0.0,2574.201000000001,2690.495799999997,2668.4940999999963,2561.6285999999964,2951.3732999999993,3011.092300000004
sador_lin_eilian,14.0,35.0,35.0,13.0,21.0,31.0,1.1514808376659391,0.7454246791389296,0.986961801206428,1.4583584682296213,0.6887972089534132,0.6776036511778212,1.4295972526356093,1.0985471011028831,1.3150345076476975,1.6250726807236384,1.5136459363706911,1.0523772152392736,-0.19340764091031454,-0.836592398366373,-0.3182896497422049,-0.34246706799449594,-2.606285830988898,-1.0906339150922282,4.050732970253287,3.6058244158722115,3.8757984399318253,4.891997564547324,3.2706478254311144,2.6815025664086085,4.244140611163601,4.442416814238585,4.19408808967403,5.234464632541821,5.876933656420013,3.7721364815008367,12.613307686548096,3.3855809500163168,6.9780944135238965,4.131079010107687,1.2587425828581225,2.0092258219621697,0.5714285714285714,0.4,0.45714285714285713,0.38461538461538464,0.0,0.2903225806451613,0.5714285714285714,0.2571428571428571,0.3142857142857143,0.3076923076923077,0.0,0.0967741935483871,2529.948199999999,2949.6808999999994,3149.920299999998,2841.859700000001,2880.3672000000006,2510.694500000005
saer_aith_talraph,11.0,39.0,35.0,5.0,18.0,32.0,0.21327985115884543,0.5318907808109206,0.5101511985711618,0.6417243525245315,0.21606402095457933,0.3883164758513897,0.9327392433348468,0.6518395281091616,0.7827388924676145,1.0082043807930876,1.2143261950544655,0.7721150815915033,-1.5795696315483077,-0.9813695880998018,-1.6648694444109173,-1.2148830313426124,-1.9545917627286695,-0.9567742214742281,1.0715297965131816,1.4893377342505825,1.4118268679434685,1.5128058832814961,2.4637586317128353,1.7916411376997958,2.6510994280614892,2.470707322350384,3.076696312354386,2.7276889146241086,4.418350394441505,2.748415359174024,7.794980253968981,3.111645796036338,5.45396916095017,4.308466951364505,1.0409554771504537,1.7529283364719608,0.8181818181818182,0.48717948717948717,0.8,0.6,0.0,0.1875,0.8181818181818182,0.1794871794871795,0.6,0.6,0.0,0.0,2519.629799999995,2581.167499999996,2553.8174,2485.4421,2010.2337999999945,2584.5862999999954
saig_idhren_daen,13.0,33.0,30.0,9.0,21.0,26.0,1.9220713251683326,1.6772692776285527,0.7697935325393105,1.560185253675353,2.104986557978369,2.7441754205712403,3.330173116335391,3.258184478663993,1.999501090583454,4.52867995703667,3.8661117113797943,5.128798478186358,-0.04180128247757057,-0.9886643282774163,-1.0652478310674134,-0.6071424799920363,-3.40288640634259,-2.087599144121293,10.67314310562867,13.8248365462039,9.357791291273069,14.296794533735538,11.662337214340043,15.375161674421788,10.71494438810624,14.813500874481315,10.423039122340482,14.903937013727575,15.065223620682634,17.46276081854308,15.618856386413398,7.039930805380844,4.837859810337532,6.101448826179177,2.3168900018381438,6.817666783874888,0.38461538461538464,0.2727272727272727,0.16666666666666666,0.2222222222222222,0.19047619047619047,0.23076923076923078,0.3076923076923077,0.2727272727272727,0.16666666666666666,0.2222222222222222,0.19047619047619047,0.23076923076923078,1918.7404000000024,2166.0961000000025,2152.2257000000027,1472.575499999999,1978.8456000000006,2166.0961000000025
salab_heledh_Rochirrim,7.0,15.0,15.0,4.0,14.0,15.0,1.1231986803236664,0.7319549159640696,1.039136777380384,0.6637311738556337,0.6374956249525788,1.1869241173816134,0.28720284657952994,0.7471927712759394,0.7571491747085897,0.40488011596897927,1.2606753942678666,0.9421699620400834,0.5218694794978359,-0.4967293548056869,-0.16302855374957867,0.18367135818430244,-2.118730169684075,-0.05495143264201219,1.4579680420676302,1.7719050760256885,1.9364345066748427,1.2912143104010108,2.659706933065121,3.174180833869648,0.9360985625697943,2.2686344308313755,2.0994630604244215,1.1075429522167084,4.778437102749196,3.2291322665116606,14.635149781221452,4.872321034532861,8.962645278307246,1.8939153916581164,1.1968506178178788,2.933270462879711,1.0,0.5333333333333333,0.6666666666666666,0.25,0.0,0.5333333333333333,0.8571428571428571,0.4666666666666667,0.6,0.0,0.0,0.13333333333333333,1119.946600000003,895.4691999999995,1090.6669000000038,1117.5066000000006,1127.2665000000052,1151.6661000000022
salab_hu_maethor,8.0,25.0,28.0,8.0,15.0,24.0,0.6626844081374562,1.4864143691061436,1.1593661640495172,0.39691756250334476,0.92091564375674,1.1880011136742867,0.5763454855630284,2.4554575437194797,1.9961183378820835,0.6414900706206235,2.6749118541247774,2.3212170853890495,-0.21425961411686942,-0.3800292146536746,-0.3673142637327016,-0.5612400874155291,-2.0888192731291597,-2.7600140359965097,1.3987759373708346,8.274875454969921,8.501371098605143,1.841943289113669,7.449100464021269,8.012367111756237,1.613035551487704,8.654904669623596,8.868685362337844,2.403183376529198,9.537919737150428,10.772381147752746,4.251380670902414,3.892863027594066,5.252138894694186,1.1396588315468887,1.0969478391110006,2.4823891251410832,0.5,0.4,0.39285714285714285,0.125,0.13333333333333333,0.25,0.375,0.32,0.35714285714285715,0.0,0.0,0.20833333333333334,1180.643299999996,1229.7393999999986,1234.415200000003,1204.0224000000017,1241.4289999999964,1283.5113000000056
salab_hwiniol_ira,2.0,12.0,9.0,3.0,2.0,5.0,7.731949386462324,4.676906835982709,3.5285185424723347,5.294836021667088,1.5696715920451298,4.575510068429514,5.684011345192349,4.043743589617889,3.0701768686663433,4.676728986155916,0.19005813993045342,3.8242858474865056,2.0479380412699744,-0.3209942595561573,1.1296581866104327,1.6190905622061285,1.379613452114678,1.196187551679125,13.415960731654673,11.150339998177987,10.001798348370167,11.89446919296385,1.759729731975582,10.728712625563302,11.368022690384699,11.471334257734144,8.872140161759734,10.275378630757722,0.3801162798609041,9.532525073884177,75.70696348253993,21.254792782443474,25.821162594695707,21.364213301109668,1.842272761070412,10.516033646160121,1.0,0.9166666666666666,1.0,1.0,0.0,0.6,1.0,0.8333333333333334,1.0,1.0,0.0,0.6,383.2642999999953,498.0141000000003,438.34419999999955,408.5092999999979,64.25989999999729,438.3443000000043
salab_tirith_Ithil,172.0,188.0,181.0,152.0,166.0,175.0,0.0929369452100766,0.08303052317624442,0.06670673228483642,0.09875912380549894,-0.019284614253886837,0.09130150613101372,0.26195025872218897,0.34136993397437776,0.3116791700328977,0.4649677115543629,1.184008372137709,0.4570295014436955,-0.8798241442646936,-1.0140879666117875,-1.0128515989557207,-1.5873107861485343,-3.975350931014943,-1.3421483396875769,1.6097255045652363,1.1105403197689991,1.176097072411439,1.4157592680598692,3.37886677681448,1.5020136570703404,2.48954964882993,2.1246282863807866,2.18894867136716,3.0030700542084032,7.354217707829424,2.8441619967579173,1.4699406943406383,1.0634371751317793,1.2642998147190325,1.0540503069540186,0.7660830963053142,0.8178643492922237,0.11046511627906977,0.026595744680851064,0.0718232044198895,0.019736842105263157,0.0,0.005714285714285714,0.03488372093023256,0.0,0.022099447513812154,0.0,0.0,0.0,2039.8453000000009,2080.3273999999947,2098.3194000000003,2037.5963000000047,2037.5962999999974,2073.580399999999
sammar_idhren_nath,16.0,42.0,40.0,14.0,26.0,36.0,0.7189342124544505,0.11563261959447142,0.7329592123621408,-0.019866591785197497,0.11736009334096753,0.3775662471822615,2.38495989868758,1.3550531579144125,2.255040569956892,0.28678175211017054,1.1407200750701931,1.2948356987794525,-0.30512133728577295,-0.8792970965037527,-0.270737840339973,-0.6868652432153645,-1.4191890337476187,-1.0645046582378606,9.88476426404683,8.491053351314992,10.58480458878154,0.4320067757109283,3.5238458312052536,5.595749419740981,10.189885601332602,9.370350447818744,10.855542429121511,1.1188720189262928,4.943034864952873,6.660254077978841,11.765275948169569,1.7567774003175503,6.421192491587438,0.7244776017263559,0.869128358316287,1.331644883458685,0.125,0.023809523809523808,0.125,0.0,0.038461538461538464,0.1111111111111111,0.125,0.023809523809523808,0.125,0.0,0.0,0.05555555555555555,2179.741600000001,2228.0270999999993,2232.6255999999994,2184.3401999999987,2193.537399999994,2228.0270999999993
sirion_peredhel_suil,9.0,23.0,24.0,12.0,16.0,15.0,0.17994603965255,0.5730060407463179,0.3628318280236065,0.14479513670043992,0.5000413965725159,0.49633399953066576,0.5518141038694311,1.3225591617799721,1.2009607757497271,0.4000017202953413,1.1531237333886175,1.1670801783064702,-0.3853341393388455,-0.5632219812283447,-0.781009926031595,-0.3294931552678417,-0.7996566381057159,-0.5128946042952847,1.610154135184649,3.673230092777168,4.140841866710176,0.9102053631018996,3.516609453017667,3.103138837424175,1.9954882745234945,4.236452074005513,4.921851792741771,1.2396985183697413,4.316266091123382,3.6160334417194595,3.2289933086829254,3.101199457172581,3.4243830106052946,0.828950322757864,0.6967252822374286,1.91017576328862,0.2222222222222222,0.21739130434782608,0.16666666666666666,0.0,0.0625,0.13333333333333333,0.1111111111111111,0.17391304347826086,0.125,0.0,0.0,0.13333333333333333,1095.255600000004,1154.4585000000006,1154.4585000000006,1147.0581999999995,1090.3219000000026,1149.524900000004
soga_hador_hadhod,11.0,36.0,32.0,13.0,21.0,28.0,0.2696803437781454,0.6909937487941704,0.6609548715708699,0.13209300914956507,-0.17047471680533902,0.6106980390195547,0.5247647824216866,1.3727382721490868,1.5452814123039886,0.7227216595107815,1.7668726473125653,1.3632466969248,-0.32487251541038054,-0.3892291578615217,-0.5633106571949061,-1.4778721347111712,-3.608803403504947,-0.6783553366695534,1.7788596844805418,5.76755297853589,6.702996767886145,1.9146387271892216,4.844002524887189,5.41333017002352,2.1037321998909224,6.156782136397411,7.266307425081051,3.3925108619003925,8.452805928392136,6.091685506693073,3.2576197858432607,2.906429197824226,3.3767703931369955,1.070242971418802,0.9122442537182184,1.4977130656756332,0.18181818181818182,0.2777777777777778,0.1875,0.0,0.047619047619047616,0.14285714285714285,0.09090909090909091,0.2222222222222222,0.125,0.0,0.0,0.10714285714285714,1826.3760000000038,2002.775099999999,1927.482799999998,1475.7290000000066,2041.4967999999935,2017.8335999999981
soga_ylf_gas,15.0,35.0,34.0,12.0,22.0,25.0,1.269242372028536,1.2879506615785787,1.4354437909517075,0.8994260828084766,1.0679262493437915,0.8255291986985626,1.5354989504090168,1.6647994317005343,1.70176160495164,1.0172064074828095,1.9804200696788896,1.6326314648894367,-0.4399438581267697,-0.9307381648811978,-0.7463309732479904,-1.0649583427190317,-2.93847276457366,-1.7098833468664896,3.7378374876561145,4.258334214097213,4.204837694159042,2.207271052709576,4.552096795646604,4.104489504964044,4.1777813457828845,5.189072378978411,4.951168667407032,3.2722293954286075,7.490569560220264,5.814372851830534,10.736102388849964,5.045908882825859,9.210547809779454,2.3663414838376142,1.3223014958078807,2.9854001508401438,0.6,0.45714285714285713,0.5882352941176471,0.16666666666666666,0.18181818181818182,0.28,0.4,0.34285714285714286,0.4411764705882353,0.08333333333333333,0.0,0.24,1438.372199999998,1780.238900000004,1734.6566999999995,1711.8654999999999,1744.786,1770.109500000006
tachol_hast_lam,14.0,32.0,41.0,20.0,19.0,29.0,0.0567369497723967,0.17341083424222897,0.2725623802268504,0.06150267550318019,0.8599918981189864,0.6567315222097821,0.7556568262544248,0.9671628718434618,1.1855258180952166,0.5793670952462795,1.3043640346910266,1.1108512128574914,-0.6757754832161496,-0.8761329587754844,-0.8618084274770782,-1.2315414723751699,-1.061970915886069,-1.3244878314351953,1.5845297165681775,2.4998787857755334,4.312991032781531,1.758085097217237,3.341162660844987,3.0068456561771635,2.260305199784327,3.376011744551018,5.174799460258609,2.989626569592407,4.403133576731056,4.331333487612358,4.745857257376682,2.5503556215251306,3.8649953108833044,1.0509010615764023,1.012810520969318,1.9073440966032742,0.6428571428571429,0.28125,0.3170731707317073,0.1,0.05263157894736842,0.20689655172413793,0.2857142857142857,0.15625,0.1951219512195122,0.0,0.0,0.06896551724137931,892.5126000000018,1530.0216,1744.4564000000028,1499.1120999999985,1531.9533999999985,1531.9535000000033
tachol_saig_lorn,13.0,24.0,22.0,7.0,19.0,19.0,0.11912617459155493,0.2859802225529892,0.47612220857511506,0.17966445699301561,0.6181301767919937,0.3584766111538744,0.4424291669921978,1.0576329758521845,1.0690348824679718,0.23081304834499386,1.337257250477736,1.1711262672855614,-0.19477999262490872,-1.2481284442838199,-0.5732021598581921,-0.3435908606746281,-1.067855286047351,-0.7451664442868806,1.6370156407510499,3.4778983046791785,3.8995191281927304,0.44057943161159746,3.875532771072542,3.4993650959764357,1.8317956333759586,4.726026748962998,4.472721288050923,0.7841702922862255,4.943388057119893,4.244531540263316,2.0366558855226047,2.8659930323799188,5.8162382772173125,1.0599097953253425,1.1124079493962706,2.1688076188793315,0.07692307692307693,0.16666666666666666,0.18181818181818182,0.0,0.10526315789473684,0.15789473684210525,0.07692307692307693,0.125,0.13636363636363635,0.0,0.0,0.15789473684210525,1140.8845000000001,1513.5223999999944,1521.1793000000034,1505.8654999999999,1554.3594000000012,1725.3643999999986
thangail_dol_sirion,13.0,21.0,29.0,6.0,11.0,24.0,0.5898193884675869,0.7965027855308409,1.0076505949787364,-0.85008829400739,1.8364474716789012,1.3714580778801306,0.6940904297774707,1.2695449748381746,1.078047298292825,1.6095391309666238,2.6195319290951553,1.4317335495902177,-0.6033610313663512,-1.3616609729178095,-0.7144540333429957,-4.213462656872549,-2.783067351114671,-1.5161657403399191,1.6006629910651036,3.0944708136525834,2.9289407219016512,0.580659092416095,6.721498628350585,3.725864809796083,2.204024022431455,4.456131786570393,3.643394755244647,4.794121749288644,9.504565979465257,5.242030550136002,7.576579460343335,4.739099450076697,7.395175043278092,3.2219924552911863,2.2064128991214704,3.464406949388721,0.8461538461538461,0.6666666666666666,0.6551724137931034,0.3333333333333333,0.2727272727272727,0.5416666666666666,0.6923076923076923,0.2857142857142857,0.5517241379310345,0.16666666666666666,0.0,0.25,2240.4644000000044,2961.123200000002,2914.744200000001,2304.681499999999,2600.7937999999995,2900.4737000000023
thangail_hend_nadhras,16.0,39.0,42.0,16.0,14.0,30.0,0.5688981665195976,1.109559355680961,0.8886483239163109,0.2694584562415502,1.2453155854232898,1.0105797041447873,0.7617093814720403,1.1650238256885608,1.13439556234428,0.7720337249727274,1.9866755575149346,1.3458047501525072,-0.4901231462676779,-1.0435711989470349,-0.5346485830180736,-1.3218326416587172,-2.1238351712769936,-2.5838335839088997,2.244744085383222,3.2067602954168337,3.3275873729319283,1.929559298814262,4.458537230529701,3.120541221497105,2.7348672316509,4.250331494363868,3.862235955950002,3.2513919404729794,6.582372401806694,5.704374805406005,6.556464310451374,4.270177845203776,5.629095257191246,1.8520177419892736,1.7738742349678085,2.7213085285602148,0.75,0.5128205128205128,0.5476190476190477,0.1875,0.07142857142857142,0.36666666666666664,0.5625,0.358974358974359,0.4523809523809524,0.0,0.0,0.13333333333333333,2394.051599999999,2286.236300000004,2543.3341999999975,2363.6420999999973,2568.214700000004,2535.0406999999977
thurin_aegas_bregedur,11.0,34.0,39.0,13.0,21.0,35.0,0.07960900051388951,0.39144095681290525,0.44637857019250443,0.1068677117913426,0.396566793656811,0.33326945898117377,0.46848569327802614,0.8537863506514989,0.7848903244375662,0.5889707144771773,1.2765703158096569,1.0091320671101232,-0.36524905928520246,-0.8412127015247293,-0.6756922998176922,-0.5210498134564155,-3.2020798654609575,-1.2347482477211258,1.4895060672190235,2.868774065804828,1.9967414475021654,1.462488261054177,2.7469573857146403,2.8008684298344515,1.854755126504226,3.709986767329557,2.6724337473198574,1.9835380745105926,5.949037251175598,4.035616677555577,1.8377316371648738,2.3236123068038754,3.406261028154703,1.3857466408306514,0.8854833881069087,1.456950257693168,0.09090909090909091,0.20588235294117646,0.2564102564102564,0.15384615384615385,0.0,0.14285714285714285,0.09090909090909091,0.20588235294117646,0.23076923076923078,0.0,0.0,0.02857142857142857,2184.9377999999997,2098.9632000000056,2184.9377999999997,1802.499499999998,2214.5841,2181.973100000003
thurin_pent_minuial,17.0,32.0,29.0,10.0,24.0,36.0,1.484161911287029,0.9272304770731078,1.444541536141524,1.577726899381026,0.2945527332181342,0.633068255592022,0.8542132727863687,0.6001735109957396,0.7456921689166073,0.8926586134597588,1.3092297403721924,0.6413145554148493,0.07423354985061997,-0.3075961620140833,-0.39231806205351805,0.46888141242201126,-2.5422799133345255,-1.285035167753878,2.938237451496416,1.906066302301827,2.520432828542436,2.9675708140900325,2.8231859897661873,1.9101391845534124,2.8640039016457957,2.2136624643159104,2.9127508905959543,2.4986894016680212,5.365465903100713,3.1951743523072906,16.560256494392327,4.178334506473971,10.401216729635722,5.2044676933565,0.9646229632832802,1.8252992045236442,0.8823529411764706,0.59375,0.8275862068965517,0.6,0.041666666666666664,0.19444444444444445,0.7647058823529411,0.3125,0.8275862068965517,0.5,0.0,0.027777777777777776,3010.2557000000015,3010.2557000000015,3010.2557000000015,2923.6296,2927.239099999999,3010.2557000000015
thurin_rust_luin,11.0,33.0,27.0,12.0,19.0,23.0,0.6122445664746831,0.5321115040830424,0.775644562202009,0.2869901553603871,0.47797204111920644,0.32866829027893657,0.34596671424372083,0.6278790259381524,0.6325859460353234,0.4091521657389815,1.6155198282876768,0.8843637072789835,0.03966576550173443,-0.5576893163708047,-0.4106411311331919,-0.6214629425571849,-2.855404728021064,-0.9356738202927202,1.3110313345679834,2.439005839787731,2.0146977196035256,0.9256150756442005,3.414236252023863,2.4414370527426525,1.2713655690662489,2.9966951561585353,2.4253388507367175,1.5470780182013855,6.269640980044927,3.377110873035373,4.918752432266337,2.0236044740243715,4.500403244770329,1.3354612064754139,1.1310664386898543,1.2833353982839784,0.8181818181818182,0.18181818181818182,0.5555555555555556,0.0,0.10526315789473684,0.043478260869565216,0.45454545454545453,0.030303030303030304,0.37037037037037035,0.0,0.0,0.0,2223.9173999999985,3059.8580999999976,3095.3461000000025,2984.9387999999963,2768.0675000000047,2961.280200000001
